experiment_id,source,path,present,readable,row_count,error,schema_id,columns_json,reference_experiment,added_vs_reference,missing_vs_reference
20240404,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240404/stage_predictions/20240404_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240404,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240404/snip_qc/20240404_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240404,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240404/ingest_metadata/plate_metadata.csv,True,True,96.0,,P24,"[""well_index"", ""genotype"", ""start_age_hpf"", ""medium"", ""embryos_per_well"", ""chem_perturbation"", ""series_number_map"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""series_number_map""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20240411,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240411/snips/20240411_snip_inventory.csv,True,True,4464.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240411,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240411/stage_predictions/20240411_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240411,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240411/snip_qc/20240411_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240411,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240411/ingest_metadata/plate_metadata.csv,True,True,96.0,,P24,"[""well_index"", ""genotype"", ""start_age_hpf"", ""medium"", ""embryos_per_well"", ""chem_perturbation"", ""series_number_map"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""series_number_map""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20240418,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240418/snips/20240418_snip_inventory.csv,True,True,9062.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240418,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240418/stage_predictions/20240418_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240418,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240418/snip_qc/20240418_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240418,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240418/ingest_metadata/plate_metadata.csv,True,True,96.0,,P25,"[""well_index"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""medium"", ""embryos_per_well"", ""series_number_map"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""series_number_map""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20240509,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240509/snips/20240509_snip_inventory.csv,True,True,4387.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240509,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240509/stage_predictions/20240509_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240509,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240509/snip_qc/20240509_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240509,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240509/ingest_metadata/plate_metadata.csv,True,True,96.0,,P26,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""series_number_map"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""qc"", ""image_notes"", ""morph_seq_qc"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""morph_seq_qc"", ""series_number_map""]","[""hash_plate_num"", ""image_to_hash_map"", ""sequenced"", ""start_stage_hpf""]"
20240522,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240522/snips/20240522_snip_inventory.csv,True,True,9284.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240522,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240522/stage_predictions/20240522_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240522,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240522/snip_qc/20240522_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240522,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240522/ingest_metadata/plate_metadata.csv,True,True,96.0,,P27,"[""well_index"", ""orig_genotype"", ""medium"", ""mold_type"", ""genotype"", ""series_number_map"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""qc"", ""image_notes"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""orig_genotype"", ""series_number_map""]","[""hash_plate_num"", ""image_to_hash_map"", ""sequenced"", ""start_stage_hpf""]"
20240530,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240530/snips/20240530_snip_inventory.csv,True,True,10692.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240530,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240530/stage_predictions/20240530_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240530,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240530/snip_qc/20240530_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240530,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240530/ingest_metadata/plate_metadata.csv,True,True,96.0,,P28,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""series_number_map"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""qc"", ""image_notes"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""series_number_map""]","[""hash_plate_num"", ""image_to_hash_map"", ""sequenced"", ""start_stage_hpf""]"
20240626,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240626/snips/20240626_snip_inventory.csv,True,True,11088.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240626,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240626/stage_predictions/20240626_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240626,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240626/snip_qc/20240626_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240626,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240626/ingest_metadata/plate_metadata.csv,True,True,96.0,,P26,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""series_number_map"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""qc"", ""image_notes"", ""morph_seq_qc"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""morph_seq_qc"", ""series_number_map""]","[""hash_plate_num"", ""image_to_hash_map"", ""sequenced"", ""start_stage_hpf""]"
20240812,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20240812/snips/20240812_snip_inventory.csv,True,True,7575.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20240812,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20240812/stage_predictions/20240812_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240812,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20240812/snip_qc/20240812_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20240812,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20240812/ingest_metadata/plate_metadata.csv,True,True,96.0,,P23,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""series_number_map""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20241022,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20241022/snips/20241022_snip_inventory.csv,True,True,3737.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20241022,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20241022/stage_predictions/20241022_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20241022,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20241022/snip_qc/20241022_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20241022,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20241022/ingest_metadata/plate_metadata.csv,True,True,96.0,,P29,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""series_number_map"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""image_notes"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""series_number_map""]","[""hash_plate_num"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20241023,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20241023/snips/20241023_snip_inventory.csv,True,True,4687.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20241023,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20241023/stage_predictions/20241023_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20241023,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20241023/snip_qc/20241023_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20241023,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20241023/ingest_metadata/plate_metadata.csv,True,True,96.0,,P29,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""series_number_map"", ""chem_perturbation"", ""start_age_hpf"", ""embryos_per_well"", ""image_notes"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""series_number_map""]","[""hash_plate_num"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20250126,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20250126/snips/20250126_snip_inventory.csv,True,True,7745.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20250126,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20250126/stage_predictions/20250126_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20250126,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250126/snip_qc/20250126_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20250126,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20250126/ingest_metadata/plate_metadata.csv,True,True,96.0,,P30,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""experiment_id"", ""well_id"", ""temperature""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""series_number_map"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20250215,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20250215/snips/20250215_snip_inventory.csv,True,True,7644.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20250215,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20250215/stage_predictions/20250215_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20250215,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20250215/snip_qc/20250215_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20250215,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20250215/ingest_metadata/plate_metadata.csv,True,True,96.0,,P31,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""series_number_map"", ""start_age_morph""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20250305,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20250305/snips/20250305_snip_inventory.csv,True,True,32962.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
