variance_ratio,null_ratio_mean,null_ratio_p95,p_variance,boot_angle_median,boot_angle_p95,gap_to_pc2,contrast,axis,target,temperature,timepoint,n_embryos,random_angle_median,angle_to_lda,loo_auc,q_auc,usable,separation,log_sd_ratio,axis_significant,axis_stable
0.6087079971167167,0.48443556765569035,0.5302143588410761,0.0004997501249375312,13.372288603094693,48.38974484567459,2.2094181322871687,ctcf vs ctrl | 35C | 24hpf,pooled_pc1,ctcf,35.0,24.0,24,69.45010570102967,86.58937505843957,0.625,0.3086913086913087,False,1.0841437256679396,0.6628755388386436,True,True
0.5431123546530472,0.4483338125317013,0.5424427367343866,0.04847576211894053,21.03284473582071,74.49211551106677,1.5030032084571734,ctcf vs ctrl | 35C | 24hpf,within_pc1,ctcf,35.0,24.0,12,69.45010570102967,88.79122043666588,0.625,0.3086913086913087,False,1.0841437256679396,0.6628755388386436,True,False
0.6745314458836338,0.5449751497084724,0.5896223949560597,0.0009995002498750624,8.066693269065997,41.55161306626725,4.262889615081802,"wfs1a,wfs1b vs ctrl | 35C | 24hpf",pooled_pc1,"wfs1a,wfs1b",35.0,24.0,21,69.45010570102967,60.18903215966737,0.3518518518518518,0.8467895740623014,False,0.5572388589396937,-0.4335314519954839,True,True
0.4851403922351062,0.4632848712779368,0.5769850403649088,0.33933033483258374,18.89473406463081,80.61018597271315,1.6365243907240388,"wfs1a,wfs1b vs ctrl | 35C | 24hpf",within_pc1,"wfs1a,wfs1b",35.0,24.0,9,69.45010570102967,70.63114243295155,0.3518518518518518,0.8467895740623014,False,0.5572388589396937,-0.4335314519954839,False,False
0.661539670288893,0.38273834558126835,0.4572432304284033,0.0004997501249375312,9.02564644028,21.70284193020195,3.918521821306565,atf6 vs ctrl | 35C | 30hpf,pooled_pc1,atf6,35.0,30.0,21,69.45010570102967,73.7347789892152,0.7454545454545455,0.1038961038961039,False,1.6250900476690335,-0.1997261490814798,True,True
0.6470211544526457,0.44617368351977493,0.5417375789622461,0.0014992503748125937,14.453015536419592,43.67461166847909,2.5694537794528958,atf6 vs ctrl | 35C | 30hpf,within_pc1,atf6,35.0,30.0,11,69.45010570102967,82.95516484631784,0.7454545454545455,0.1038961038961039,False,1.6250900476690335,-0.1997261490814798,True,True
0.6274103467975263,0.41351044832757405,0.4707886646222367,0.0004997501249375312,10.669818749289341,23.564606892095867,3.3405078897471143,ctcf vs ctrl | 35C | 30hpf,pooled_pc1,ctcf,35.0,30.0,22,69.45010570102967,87.66485124693979,0.575,0.4377691274242998,False,1.123694107851496,1.005279731653299,True,True
0.5822779369164266,0.42784552914092333,0.5273571306237295,0.0079960019990005,15.791704816415475,67.15910039994884,2.3731276490277557,ctcf vs ctrl | 35C | 30hpf,within_pc1,ctcf,35.0,30.0,12,69.45010570102967,76.72827183795464,0.575,0.4377691274242998,False,1.123694107851496,1.005279731653299,True,True
0.4768567150441663,0.37774764593435056,0.4453891736194453,0.010494752623688156,23.304471649190127,82.54626009943946,1.217123790415891,"wfs1a,wfs1b vs ctrl | 35C | 30hpf",pooled_pc1,"wfs1a,wfs1b",35.0,30.0,22,69.45010570102967,48.54957187675879,0.9,0.0079920079920079,True,2.716867859857656,0.6665286779510277,True,False
0.5652193299260543,0.4629244112364455,0.5532504904798368,0.03248375812093953,15.033747659357434,78.40452506815846,1.7194660870254244,"wfs1a,wfs1b vs ctrl | 35C | 30hpf",within_pc1,"wfs1a,wfs1b",35.0,30.0,12,69.45010570102967,65.08206028793046,0.9,0.0079920079920079,True,2.716867859857656,0.6665286779510277,True,False
0.44317176924965535,0.3412701958344844,0.40526196151901817,0.0074962518740629685,17.333131890656293,72.05074733598259,1.727022777184473,atf6 vs ctrl | 35C | 36hpf,pooled_pc1,atf6,35.0,36.0,24,69.45010570102967,89.31071425563312,0.3194444444444444,0.9191984486102134,False,0.608852662996233,-0.3191201690540274,True,False
0.3827609531501383,0.4047259327038382,0.5028597667637902,0.6301849075462269,34.69254694235351,77.33146450518937,1.2711952767758623,atf6 vs ctrl | 35C | 36hpf,within_pc1,atf6,35.0,36.0,12,69.45010570102967,75.5264211042743,0.3194444444444444,0.9191984486102134,False,0.608852662996233,-0.3191201690540274,False,False
0.5727439542295474,0.3548203526923695,0.41851434416966415,0.0004997501249375312,10.961250836669716,28.949852046886402,2.456772585849117,ctcf vs ctrl | 35C | 36hpf,pooled_pc1,ctcf,35.0,36.0,24,69.45010570102967,78.06896166548611,0.5902777777777778,0.4222444222444222,False,1.058758100814054,-0.0829307941056715,True,True
0.6972041518153946,0.47609754592019976,0.5656088789016459,0.0009995002498750624,10.660990418990725,26.209433793710996,4.257848639880435,ctcf vs ctrl | 35C | 36hpf,within_pc1,ctcf,35.0,36.0,12,69.45010570102967,71.01298582118183,0.5902777777777778,0.4222444222444222,False,1.058758100814054,-0.0829307941056715,True,True
0.5429493943647661,0.3803974592911909,0.44567964453200537,0.0004997501249375312,13.333499951805058,49.68873616163102,1.7836962767508935,"wfs1a,wfs1b vs ctrl | 35C | 36hpf",pooled_pc1,"wfs1a,wfs1b",35.0,36.0,23,69.45010570102967,68.19144379884227,0.6893939393939394,0.159269302126445,False,1.5523263008470598,0.1117097961676084,True,True
0.7489532483498698,0.5133478520443471,0.6287636637513454,0.0014992503748125937,9.111359652177306,20.947886349900585,5.101887398616952,"wfs1a,wfs1b vs ctrl | 35C | 36hpf",within_pc1,"wfs1a,wfs1b",35.0,36.0,11,69.45010570102967,63.33506618107647,0.6893939393939394,0.159269302126445,False,1.5523263008470598,0.1117097961676084,True,True
