"contrast","arm","cell_type","logFC","logCPM","F","p_value","q_value","score_z"
"atf6 vs ctrl | 24C | 24hpf","pooled_pc1","retinal progenitor cell, optic cup",0.205247093290881,15.0103406580892,2.42144373709323,0.120080071735529,0.756842881751146,1.11691121953512
"atf6 vs ctrl | 24C | 24hpf","pooled_pc1","retinal progenitor cell, retina",0.0456906785868379,14.5686046915329,0.319809768344753,0.571880556328318,0.953134260547197,0.570063461291851
"atf6 vs ctrl | 24C | 24hpf","pooled_pc1","slow muscle myoblast, slow muscle tissue",-0.044233243316853,14.1482961350151,0.397174229530271,0.52873218842479,0.951363343590426,-0.935273001129036
"atf6 vs ctrl | 24C | 24hpf","pooled_pc1","syncytial cell, yolk sac",-0.00518664250867736,14.493472108062,0.00473640634336262,0.945148858558275,0.969383444675154,-0.00965758566205614
"atf6 vs ctrl | 24C | 24hpf","within_pc1","ecto-epithelial cell, non-neural ectoderm",0.0435105809962665,15.786061651583,0.207850972339297,0.648766260082893,0.859287061728881,0.651029920409694
"atf6 vs ctrl | 24C | 24hpf","within_pc1","ectodermal cell, lateral line placode",-0.311470582840863,13.0938296421801,4.5524579058529,0.033631704601964,0.448422728026186,-1.8439169045104
"atf6 vs ctrl | 24C | 24hpf","within_pc1","ectodermal cell, lens vesicle",-0.124197928875135,12.8926320910582,0.646441086552884,0.421984836468732,0.829223885001409,-0.778769225585523
"atf6 vs ctrl | 24C | 24hpf","within_pc1","ectodermal cell, otic placode",-0.0584812017348258,13.1366112164585,0.167958417391866,0.682206852039117,0.859287061728881,-0.427877357455826
"atf6 vs ctrl | 24C | 24hpf","within_pc1","ectodermal cell, preplacodal ectoderm",-0.0278001541533507,14.0360731978685,0.0587416877159875,0.808651182309157,0.924172779781894,-0.279045545281521
"atf6 vs ctrl | 24C | 24hpf","within_pc1","endodermal cell, early pharyngeal endoderm",-0.239192592679021,13.5726662848736,2.94982673710998,0.0868542266634032,0.684319278293662,-1.40957183093329
"atf6 vs ctrl | 24C | 24hpf","within_pc1","endothelial cell, blood island (posterior)",0.0924825565295061,13.6644805596791,0.450393906892754,0.502632082014693,0.833565442393511,0.507546444848365
"atf6 vs ctrl | 24C | 24hpf","within_pc1","epithelial cell, pharyngeal epithelium",0.0685912510348677,13.2299021165133,0.180062985074435,0.671604252254911,0.859287061728881,0.383788851349864
"atf6 vs ctrl | 24C | 24hpf","within_pc1","fast muscle cell, fast muscle tissue (differentiating)",0.161763216992767,14.7071129171491,1.42944517072256,0.232740236864552,0.80012733652564,1.0616689317779
"atf6 vs ctrl | 24C | 24hpf","within_pc1","fast muscle myoblast, fast muscle tissue",-0.133194234684072,14.9819509366589,1.36816604936255,0.242997701216273,0.80012733652564,-1.46194201168815
"atf6 vs ctrl | 24C | 24hpf","within_pc1","glial cell, floor plate (pappaa+)",-0.136118188402026,13.1520985171982,0.882874282184803,0.348124343143377,0.825816275505225,-0.991300235903813
"atf6 vs ctrl | 24C | 24hpf","within_pc1","glial cell, optic stalk",0.228457039628802,13.4123284305596,2.16100686180749,0.14253441803095,0.712672090154748,1.08660302912989
"atf6 vs ctrl | 24C | 24hpf","within_pc1","hatching gland cell, polster",-0.242850435625831,14.0163022320316,3.30945116576271,0.0698169356933747,0.684319278293662,-1.50821392848666
"atf6 vs ctrl | 24C | 24hpf","within_pc1","mesenchymal cell, myotome",-0.0316109624408705,14.0998103207058,0.0698486451721418,0.791727411429552,0.924172779781894,-0.342557751945209
"atf6 vs ctrl | 24C | 24hpf","within_pc1","mesenchymal cell, pharyngeal arch (tbx15+)",-0.146630635824971,13.3634847609791,1.20721189220134,0.272710975111694,0.80012733652564,-0.959768682699434
"atf6 vs ctrl | 24C | 24hpf","within_pc1","mesodermal cell, posterior lateral plate mesoderm (hand2+)",-0.300380230060829,13.0750785432186,4.62221609250928,0.0323095750738648,0.448422728026186,-1.91228363210635
"atf6 vs ctrl | 24C | 24hpf","within_pc1","mesodermal cell, presomitic mesoderm",-0.157855229918798,14.9626865608064,1.32862581602078,0.249910153816261,0.80012733652564,-1.11082010622039
"atf6 vs ctrl | 24C | 24hpf","within_pc1","mesodermal cell, somite",-0.0716460238101652,14.75733062352,0.466746025296878,0.494982303157361,0.833565442393511,-1.55369003028086
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural crest cell, head mesenchyme (gdf11+)",0.39309325254909,13.0489686344894,6.08179566324702,0.0141821098343539,0.448422728026186,2.23574013936634
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural crest cell, head mesenchyme (tnc+)",0.0983847984480132,13.1915280090728,0.399259678916503,0.527922984422623,0.833565442393511,0.474513603947344
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, hindbrain",0.191016934399982,14.5811083767866,2.6792301584042,0.102647891744049,0.684319278293662,1.8040045344213
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, midbrain",0.155713230484253,16.1037532312318,2.35991833306462,0.125476838042883,0.712672090154748,1.52190861502952
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, midbrain-hindbrain boundary",0.0894849695897461,14.8239486955951,0.610060313756829,0.43534253962574,0.829223885001409,0.807346883544744
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, rhombomere (7 and 8)",0.049615174706886,15.4580438219063,0.209300354651378,0.647626786386884,0.859287061728881,0.579003807693407
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, rhombomere 3",0.0884212935018821,13.4701088386015,0.372980666873234,0.541817537555782,0.833565442393511,0.837710731175559
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, rhombomere 5",0.0916518222203324,13.4544401191824,0.508210847063309,0.476433906885005,0.833565442393511,0.800874918362881
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neural progenitor cell, rhombomere 6",-0.0117397834654748,13.4238034495132,0.00794390515068523,0.929035473515999,0.952856895913845,-0.0464792098911011
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neurecto-epithelial cell, spinal cord",-0.124311044044251,13.7299216537101,0.830082479949118,0.362934474556265,0.825816275505225,-0.990436071009457
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neurectodermal cell, future diencephalon",0.0237132423397831,14.1180235165459,0.0382055114460401,0.845155099607292,0.93906122178588,0.238106899347389
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neurectodermal cell, future diencephalon (ventral)",0.016259488220763,13.9196712535406,0.0157022505744448,0.900357912823738,0.947745171393408,0.203554277167579
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neurectodermal cell, future telencephalon",-0.0017213919930454,14.3099361907869,0.000228574274618244,0.987946925293752,0.987946925293752,0.00232801204898481
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neurectodermal cell, spinal cord neural keel",-0.0453560005545366,15.0269899478698,0.139614653766717,0.708911825926327,0.859287061728881,-0.392292582497855
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neuroblast (sensu Vertebrata), spinal cord (primary)",0.114470076181524,13.8202420739752,0.800496826109459,0.371617323977351,0.825816275505225,0.894554658167984
"atf6 vs ctrl | 24C | 24hpf","within_pc1","neuromesodermal progenitor cell, post-anal tail bud",-0.166768304104801,12.9065149651548,1.17083443475553,0.280044567783974,0.80012733652564,-1.20985308254345
"atf6 vs ctrl | 24C | 24hpf","within_pc1","notochordal cell, notochord (18 hpf)",0.0504607193446626,13.2086137411577,0.14693050021017,0.701740633678891,0.859287061728881,0.485465926572523
"atf6 vs ctrl | 24C | 24hpf","within_pc1","peridermal cell, periderm (10-18 hpf)",0.0912304598693721,13.3058274376017,0.319989720316205,0.572010246469292,0.847422587361914,0.586783826037462
"atf6 vs ctrl | 24C | 24hpf","within_pc1","retinal progenitor cell, optic cup",0.329448440976212,15.0103406580892,1.83954124808797,0.175960902911494,0.782048457384419,1.11137164181309
"atf6 vs ctrl | 24C | 24hpf","within_pc1","retinal progenitor cell, retina",0.116192508523389,14.5686046915329,0.822506085712888,0.365130876110998,0.825816275505225,1.03004125183427
"atf6 vs ctrl | 24C | 24hpf","within_pc1","slow muscle myoblast, slow muscle tissue",-0.0166594631763113,14.1482961350151,0.0243993400571609,0.875971601461596,0.946996325904428,-0.219022201727172
"atf6 vs ctrl | 24C | 24hpf","within_pc1","syncytial cell, yolk sac",-0.0890718299565269,14.493472108062,0.629443840407066,0.42814726113431,0.829223885001409,-0.66147056783945
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","ecto-epithelial cell, non-neural ectoderm",0.226925138964682,14.6969204088865,5.59459774196837,0.0182746717260377,0.0799516888014147,2.30138133037676
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","ectodermal cell, preplacodal ectoderm",0.296469623785417,13.2847196046208,5.87554751347224,0.0155928998933408,0.0779644994667041,2.34087175783816
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","ependymal cell, spinal cord",0.0578332481863173,13.8155628994814,0.206915309482279,0.649330293302706,0.811662866628382,0.56636419308507
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","epithelial cell, median fin fold (includes pectoral)",-0.0712174966515924,13.6124469633996,0.332738369203405,0.564227687687166,0.731406261816697,-0.562540350531377
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","epithelial cell, pharyngeal epithelium",-0.282693574955427,15.1798912027091,8.46733020308578,0.00372504519846255,0.028794997085227,-2.90910901430909
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","fast muscle cell, fast muscle tissue",-0.410050759183748,14.9345237808479,9.12067613581745,0.00261491780630572,0.028794997085227,-2.7330378753316
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","fast muscle cell, fast muscle tissue (differentiating)",-0.0228512098050779,15.7436746594182,0.0879241516622312,0.766916709602944,0.894736161203434,-0.0899759801792874
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","fast muscle myoblast, fast muscle tissue",0.00500002118294316,14.0859460634194,0.00252963777114641,0.959900570702585,0.988132940429132,0.0204287446000736
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","glial cell, optic stalk",0.115261391484564,13.869773428529,1.74279420530207,0.187196143866252,0.449372491261077,1.32560465181305
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","hatching gland cell, hatching gland",0.0349379160227994,13.2947129914987,0.0597360927647867,0.806981755677007,0.911108433828879,0.334403834422237
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","mesenchymal cell, pharyngeal arch",-0.176268810174243,13.6187829069667,2.07058419201802,0.15058969223316,0.412173390731971,-1.74604328361704
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",-0.00147002828964132,13.3198191763671,0.000132779037865911,0.990809323555435,0.990809323555435,0.0990142061173601
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","mesodermal cell, craniocervical region",-0.074165281249653,13.5984839856711,0.524410959040078,0.469196564721103,0.658259656336565,-0.845790089200139
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","mesodermal cell, presomitic mesoderm",0.190495619015067,13.6746436036289,1.20879886321306,0.271930118139812,0.514766982928055,1.42295461947024
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","mesodermal cell, somite",0.0813147143229794,14.6997700628507,1.30102826814869,0.254397006847216,0.514766982928055,1.2297005531225
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neural crest cell, trunk neural crest (delaminating)",0.0395174903279228,13.1619281642129,0.142957561611631,0.705467489831156,0.851426280830705,0.419834960822237
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neural progenitor cell, hindbrain",-0.218145786713603,16.1713190400561,4.81124755514767,0.0285870712273205,0.111171943661802,-2.62238036408257
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neural progenitor cell, midbrain",0.229375087703218,15.464869687112,8.28493306963815,0.00411357101217528,0.028794997085227,2.81572550815665
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neural progenitor cell, midbrain (ank1a+)",-0.136132808947708,13.6204227330341,1.14685917854268,0.284559128136369,0.514766982928055,-1.36222930079943
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neural progenitor cell, midbrain-hindbrain boundary",-0.0412440019304531,14.9320957718234,0.423919934639022,0.515191023903814,0.693526378332057,-0.873391384681035
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neural progenitor cell, rhombomere (7 and 8)",0.0500643770948294,14.965375653697,0.687516690782104,0.407279524676507,0.619773189725119,1.0068043864816
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neurectodermal cell, future diencephalon",0.375893522717005,13.3810907035488,8.52550576450538,0.00360916292821115,0.028794997085227,2.83041429122006
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neurectodermal cell, future diencephalon (ventral)",-0.0119274774485357,13.7488057585916,0.0111518042897594,0.915926868439903,0.988132940429132,-0.103846003967843
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neurectodermal cell, future telencephalon",0.284681458418554,13.7587156278013,5.96453088452619,0.014831089800001,0.0779644994667041,2.46205011182769
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neurectodermal cell, spinal cord neural keel",0.296813569354123,13.5587858597032,4.1808701893567,0.0412384253623754,0.144334488768314,2.15873672638895
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.189285977458119,13.633070501445,2.21261291213466,0.137315511815746,0.412173390731971,-1.49291428119926
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord (primary)",-0.006201900221673,13.3759505729691,0.00349626801449744,0.952865234828975,0.988132940429132,0.0242161772924102
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","radial glial cell, midbrain",-0.160857860514445,14.2651104530375,1.0996775316144,0.294681577648926,0.514766982928055,-1.28062047433985
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","radial glial cell, spinal cord",-0.288376460968479,14.4183363058543,8.28953392852881,0.00410327944500081,0.028794997085227,-2.83661025005329
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","radial glial cell, telencephalon",-0.183056556607745,13.4663900398484,2.04538830786226,0.153092973700446,0.412173390731971,-1.42275817691158
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","retinal pigment epithelial cell, pigmented layer of retina",-0.0964074234154476,13.559765145194,0.875641139985685,0.349705663645761,0.556349919436438,-1.09301004494202
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","retinal progenitor cell, retina",0.0415711419755882,15.7671809730611,0.522099470025058,0.470185468811832,0.658259656336565,0.450295216622885
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","slow muscle cell, slow muscle tissue",-0.124409113362464,13.901638728882,1.38961983761924,0.238850778831681,0.514766982928055,-1.09010714831721
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","slow muscle myoblast, slow muscle tissue",0.110822743816218,13.8488554184478,1.03697900319319,0.308860189756833,0.514766982928055,1.12999268467141
"atf6 vs ctrl | 24C | 30hpf","pooled_pc1","syncytial cell, yolk sac",0.374620775114657,13.7266187782159,1.70082628439259,0.192588210540461,0.449372491261077,1.30946342993324
"atf6 vs ctrl | 24C | 30hpf","within_pc1","ecto-epithelial cell, non-neural ectoderm",0.146568380836349,14.6969204088865,1.2296713022715,0.27308019765871,0.780227635046358,1.32306402609872
"atf6 vs ctrl | 24C | 30hpf","within_pc1","ectodermal cell, preplacodal ectoderm",0.247918934401358,13.2847196046208,1.97953022768935,0.165998498912985,0.780227635046358,1.67298177268002
"atf6 vs ctrl | 24C | 30hpf","within_pc1","ependymal cell, spinal cord",0.047591083160255,13.8155628994814,0.0522734556595445,0.820230056763475,0.869940969294595,0.42475928890377
"atf6 vs ctrl | 24C | 30hpf","within_pc1","epithelial cell, median fin fold (includes pectoral)",0.141106646353312,13.6124469633996,0.504237466035143,0.48117209091511,0.780227635046358,0.866002731132761
"atf6 vs ctrl | 24C | 30hpf","within_pc1","epithelial cell, pharyngeal epithelium",-0.243609206159175,15.1798912027091,3.80948556666048,0.0569001551785762,0.780227635046358,-1.76503243603105
"atf6 vs ctrl | 24C | 30hpf","within_pc1","fast muscle cell, fast muscle tissue",-0.277273848828477,14.9345237808479,2.9819619166456,0.0907263860069134,0.780227635046358,-1.85992645384058
"atf6 vs ctrl | 24C | 30hpf","within_pc1","fast muscle cell, fast muscle tissue (differentiating)",-0.0161848379510335,15.7436746594182,0.0193895361080338,0.889900002706794,0.91607353219817,0.0204459329129305
"atf6 vs ctrl | 24C | 30hpf","within_pc1","fast muscle myoblast, fast muscle tissue",0.146837885220764,14.0859460634194,0.895963234958236,0.34868080862389,0.780227635046358,1.18429679435909
"atf6 vs ctrl | 24C | 30hpf","within_pc1","glial cell, optic stalk",0.0681865518350553,13.869773428529,0.245608907213083,0.622481753485093,0.780227635046358,0.591796229829925
"atf6 vs ctrl | 24C | 30hpf","within_pc1","hatching gland cell, hatching gland",0.104340607582806,13.2947129914987,0.213347488351035,0.646474326181268,0.780227635046358,0.460456803971215
"atf6 vs ctrl | 24C | 30hpf","within_pc1","mesenchymal cell, pharyngeal arch",-0.170041269773684,13.6187829069667,0.765362863978186,0.386371265848165,0.780227635046358,-0.987348514925453
"atf6 vs ctrl | 24C | 30hpf","within_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",0.0439450017995491,13.3198191763671,0.0574322660735464,0.811732507947532,0.869940969294595,0.322924014343951
"atf6 vs ctrl | 24C | 30hpf","within_pc1","mesodermal cell, craniocervical region",-0.0130833920773684,13.5984839856711,0.00870168060680115,0.926073304783575,0.926073304783575,-0.179354528343175
"atf6 vs ctrl | 24C | 30hpf","within_pc1","mesodermal cell, presomitic mesoderm",0.139258985366939,13.6746436036289,0.218998600817286,0.64215431357621,0.780227635046358,0.748680974669688
"atf6 vs ctrl | 24C | 30hpf","within_pc1","mesodermal cell, somite",0.0566084608246667,14.6997700628507,0.356060770082819,0.553548886081536,0.780227635046358,0.752536294237803
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neural crest cell, trunk neural crest (delaminating)",0.215510145379322,13.1619281642129,2.02374734255931,0.161435062861498,0.780227635046358,1.51914060735228
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neural progenitor cell, hindbrain",-0.12101749953549,16.1713190400561,0.821515089128369,0.369333013442258,0.780227635046358,-1.23101817110196
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neural progenitor cell, midbrain",0.0806944362431834,15.464869687112,0.62514508746136,0.433089591434344,0.780227635046358,1.30751271006537
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neural progenitor cell, midbrain (ank1a+)",-0.044164795317773,13.6204227330341,0.0610113368053028,0.805976022174157,0.869940969294595,-0.505463447687599
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neural progenitor cell, midbrain-hindbrain boundary",-0.0447323711018122,14.9320957718234,0.258858716137746,0.613483765959854,0.780227635046358,-0.652689468296875
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neural progenitor cell, rhombomere (7 and 8)",0.0505070033619228,14.965375653697,0.445546518919652,0.507702317193262,0.780227635046358,0.843781772537662
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neurectodermal cell, future diencephalon",0.146249989832884,13.3810907035488,0.623563602729432,0.433682163566665,0.780227635046358,1.21775148080767
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neurectodermal cell, future diencephalon (ventral)",-0.0375829568833105,13.7488057585916,0.057594272463207,0.811378232786934,0.869940969294595,-0.419039183942881
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neurectodermal cell, future telencephalon",0.10215664706983,13.7587156278013,0.37303670000824,0.544282997216598,0.780227635046358,0.766368874874353
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neurectodermal cell, spinal cord neural keel",0.295790225838699,13.5587858597032,1.60937625827142,0.21136236648611,0.780227635046358,1.31188405510008
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.177125557065266,13.633070501445,0.807190932332832,0.373518853117526,0.780227635046358,-1.06860450298761
"atf6 vs ctrl | 24C | 30hpf","within_pc1","neuroblast (sensu Vertebrata), spinal cord (primary)",-0.148848102456617,13.3759505729691,0.910110410045163,0.3449474820315,0.780227635046358,-0.934203600571488
"atf6 vs ctrl | 24C | 30hpf","within_pc1","radial glial cell, midbrain",-0.171377044819811,14.2651104530375,0.509972729802967,0.478987361243588,0.780227635046358,-0.839160517583821
"atf6 vs ctrl | 24C | 30hpf","within_pc1","radial glial cell, spinal cord",-0.18969806940268,14.4183363058543,2.20563889174286,0.144146854696278,0.780227635046358,-2.1014008899025
"atf6 vs ctrl | 24C | 30hpf","within_pc1","radial glial cell, telencephalon",-0.331080289879519,13.4663900398484,2.85292879925687,0.0978205215727813,0.780227635046358,-1.78855364417973
"atf6 vs ctrl | 24C | 30hpf","within_pc1","retinal pigment epithelial cell, pigmented layer of retina",-0.196345633615323,13.559765145194,1.56383024984053,0.2172728701937,0.780227635046358,-1.57980926159707
"atf6 vs ctrl | 24C | 30hpf","within_pc1","retinal progenitor cell, retina",-0.0430214597133754,15.7671809730611,0.278738580827514,0.599998187754098,0.780227635046358,-0.775587517304661
"atf6 vs ctrl | 24C | 30hpf","within_pc1","slow muscle cell, slow muscle tissue",-0.0757409856238519,13.901638728882,0.236794850102927,0.628780072655354,0.780227635046358,-0.362338972307715
"atf6 vs ctrl | 24C | 30hpf","within_pc1","slow muscle myoblast, slow muscle tissue",0.127065643000355,13.8488554184478,0.603147590807426,0.44125090616013,0.780227635046358,0.977379756087376
"atf6 vs ctrl | 24C | 30hpf","within_pc1","syncytial cell, yolk sac",0.378224057906375,13.7266187782159,0.754793467955847,0.389337160895487,0.780227635046358,1.05348523264681
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","dopaminergic neuron, locus coeruleus",-0.0558243018582932,12.2815612822583,0.183681563006267,0.668330481383952,0.969869071600472,-0.401646192318481
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","ectodermal cell, otic vesicle protrusion",0.18851982875907,12.4285089388569,3.17009212104175,0.0753343616129639,0.586889386490665,1.85593468397421
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","endodermal cell, pharyngeal pouch",-0.104121791358813,13.7286430190005,1.91167957436619,0.167118637363067,0.696725690304945,-1.48744870600935
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","endothelial cell, blood vessel endothelium",-0.089492075888354,12.5333937888598,0.619629425175955,0.431391576271745,0.843174444531139,-0.71509381742784
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","endothelial cell, lymph vessel endothelium",0.012592772658868,12.8837230729158,0.013834545498328,0.906394640405296,0.969869071600472,0.0716811438234318
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","ependymal cell, spinal cord",0.0614029641681134,13.915596030873,0.54875256031214,0.459020423982117,0.858168618749175,0.626635452738066
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","epithelial cell, median fin fold (includes pectoral)",-0.208400426930885,13.7093269394887,5.35419508163494,0.0208961787673107,0.281991342991541,-1.84203713070506
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","epithelial cell, pharyngeal epithelium",-0.0633498311728122,15.5932391337599,1.20885273541886,0.271852489080284,0.732847553622876,-0.991326310470672
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","fast muscle cell, fast muscle tissue",0.00528642296414759,16.2407857911567,0.0044690370515376,0.946715234145642,0.969869071600472,-0.117237786677369
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","fast muscle cell, fast muscle tissue (differentiating)",-0.0857907011854071,13.9181165411733,1.04569988712714,0.306773394539808,0.732847553622876,-0.993063387060579
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","GABAergic neuron, forebrain",0.03431374618103,13.3375667685882,0.158516508461793,0.690620131091439,0.969869071600472,0.462663957805079
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","glial cell, optic stalk",0.0381800985924402,13.2274169479739,0.195648579621247,0.658362274181268,0.969869071600472,0.483233344253528
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","glutamatergic neuron, forebrain",0.00895587737847752,12.8816897302741,0.00881818521277559,0.925205300349949,0.969869071600472,0.109683344331962
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","hatching gland cell, hatching gland",0.10198467527679,13.2320293253883,1.29171337090798,0.256033957661719,0.732847553622876,1.03402175280136
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesenchymal cell, median fin fold",0.00488753669369641,12.5444255433042,0.00225710763543172,0.962118041075432,0.969869071600472,0.0718858223266047
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesenchymal cell, periocular mesenchyme",0.00871935421590487,12.9314875135709,0.00847507263324427,0.926670662248578,0.969869071600472,0.0776432933147108
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesenchymal cell, pharyngeal arch",-0.111292683137888,14.0745449790836,2.4791945049949,0.115711589621035,0.586889386490665,-1.60768033038238
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesenchymal cell, sclerotome",0.0116032344124418,12.6505158904118,0.0140103065954603,0.905804669266654,0.969869071600472,0.132150010940475
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",0.221113567210194,13.2502747988118,6.63122841473891,0.0101787454787592,0.281991342991541,2.6008202554633
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesodermal cell, craniocervical region",-0.0818852498301271,13.5166124870009,0.915323459492322,0.338961944605494,0.735390030265251,-1.03923155332068
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.0746313891273018,12.6324841332124,0.638888958174421,0.424323602092709,0.843174444531139,1.09902121446346
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","mesodermal cell, somite",0.0933228979444739,13.851464173644,1.20707985785293,0.272204065456249,0.732847553622876,1.11083801103008
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neural crest cell, trunk neural crest (delaminating)",0.00681427554328993,13.0020481068923,0.00541874173026476,0.941335342743844,0.969869071600472,0.0640654394999754
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neural progenitor cell, hindbrain",0.0593249359220761,16.764656307731,1.22129692657794,0.269400641412193,0.732847553622876,1.50182723122975
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neural progenitor cell, midbrain (ank1a+)",-0.0560103148481261,14.5359611020275,0.903715079755169,0.342041874541977,0.735390030265251,-1.13960603872128
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neural progenitor cell, midbrain-hindbrain boundary",0.0302520886692229,14.6624475941408,0.278888198850653,0.597560607023941,0.969869071600472,0.685338964032866
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), diencephalon (ventral)",-0.00723394275067234,12.6878102988276,0.0049125031515344,0.944138140187075,0.969869071600472,-0.0147683714369003
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), hindbrain",-0.119562732001092,12.5025663973008,1.05056958600249,0.305650433978502,0.732847553622876,-1.00758207461788
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain",-0.0293862596462842,12.7236796272554,0.0578383913941907,0.810000246500071,0.969869071600472,-0.147884689036448
"atf6 vs ctrl | 24C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord",0.00838574217468664,14.9585710850635,0.0169337835314154,0.896492658494161,0.969869071600472,0.185075725872878
