image_id,image_path,relative_path,filename,stem,extension,size_bytes,modified_time,perturbation_domain,experiment_id,batch_folder,width_px,height_px,image_mode,image_role,excluded_path,read_error,stage_hpf,stage_source_label,stage_addition_hpf,stage_addition_source_label,perturbation_parsed,perturbation_key,fov_label,source_embryo_label,crop_variant,filename_parse_method,metadata_match_status,metadata_match_score,metadata_candidate_count,metadata_row_number,metadata_collection_name,metadata_collection_status,metadata_collection_user,metadata_notes,metadata_expt,metadata_cross_batch,metadata_collection_batch,metadata_perturbation,metadata_collection_date,metadata_perturbation_type,metadata_stage_addition,metadata_dose,metadata_stage_collected,metadata_ancestors,metadata_end,metadata_collection_date_excel_raw,metadata_stage_hpf
70f6e02a8806eac1,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/18hpf_simvastatin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/18hpf_simvastatin_shield.jpg,18hpf_simvastatin_shield.jpg,18hpf_simvastatin_shield,.jpg,186904,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,18.0,18hpf,,shield,simvastatin,simvastatin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
3730b3ed20ac25de,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_2-DG_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_2-DG_shield.jpg,24hpf_2-DG_shield.jpg,24hpf_2-DG_shield,.jpg,138415,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,2-DG,2|dg,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
393960597b9c301d,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_DMSO_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_DMSO_shield.jpg,24hpf_DMSO_shield.jpg,24hpf_DMSO_shield,.jpg,189745,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,DMSO,dmso,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
d487343613af54ec,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_GNE-7883_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_GNE-7883_shield.jpg,24hpf_GNE-7883_shield.jpg,24hpf_GNE-7883_shield,.jpg,174266,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,GNE-7883,7883|gne,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
3236f6bfda70f37b,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_LY294002_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_LY294002_shield.jpg,24hpf_LY294002_shield.jpg,24hpf_LY294002_shield,.jpg,155334,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,LY294002,ly294002,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
a5dfd9a8b09fe095,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_SU6656_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_SU6656_shield.jpg,24hpf_SU6656_shield.jpg,24hpf_SU6656_shield,.jpg,167521,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,SU6656,su6656,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
362245585b0b4835,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_leflunomide_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_leflunomide_shield.jpg,24hpf_leflunomide_shield.jpg,24hpf_leflunomide_shield,.jpg,162968,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,leflunomide,leflunomide,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
bb83c5ad6b1f933c,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_oligomycin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_oligomycin_shield.jpg,24hpf_oligomycin_shield.jpg,24hpf_oligomycin_shield,.jpg,161821,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,oligomycin,oligomycin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
f48d64b3c3e99d1f,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_rapamycin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_rapamycin_shield.jpg,24hpf_rapamycin_shield.jpg,24hpf_rapamycin_shield,.jpg,171151,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,rapamycin,rapamycin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
8bf54bd9aff6f2b8,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_ruxolitinib_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_ruxolitinib_shield.jpg,24hpf_ruxolitinib_shield.jpg,24hpf_ruxolitinib_shield,.jpg,173967,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,ruxolitinib,ruxolitinib,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
e0c3a6eacadae2c6,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/24hpf_simvastatin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/24hpf_simvastatin_shield.jpg,24hpf_simvastatin_shield.jpg,24hpf_simvastatin_shield,.jpg,150300,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,shield,simvastatin,simvastatin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
1f5677f98f8a4b70,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpd_GNE-7883_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpd_GNE-7883_shield.jpg,48hpd_GNE-7883_shield.jpg,48hpd_GNE-7883_shield,.jpg,173544,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,GNE-7883,7883|gne,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
6611a41101295304,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_2-DG_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_2-DG_24hpf.jpg,48hpf_2-DG_24hpf.jpg,48hpf_2-DG_24hpf,.jpg,189166,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,2-DG_24hpf,2|24|dg,,,,stage_first_filename,unmatched_condition,0.5833333333333334,1,,,,,,,,,,,,,,,,,,
17d1dbcbd4a192ca,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_2-DG_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_2-DG_shield.jpg,48hpf_2-DG_shield.jpg,48hpf_2-DG_shield,.jpg,145573,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,2-DG,2|dg,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
6ae57d636f891827,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_DMSO_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_DMSO_24hpf.jpg,48hpf_DMSO_24hpf.jpg,48hpf_DMSO_24hpf,.jpg,189858,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,DMSO_24hpf,24|dmso,,,,stage_first_filename,unmatched_condition,0.4166666666666667,1,,,,,,,,,,,,,,,,,,
a05a1f0206e5e53f,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_DMSO_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_DMSO_shield.jpg,48hpf_DMSO_shield.jpg,48hpf_DMSO_shield,.jpg,166948,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,DMSO,dmso,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
be4081bfe222c41b,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_LY294002_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_LY294002_shield.jpg,48hpf_LY294002_shield.jpg,48hpf_LY294002_shield,.jpg,140860,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,LY294002,ly294002,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
f21b57b99d97bf08,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_SU6656_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_SU6656_shield.jpg,48hpf_SU6656_shield.jpg,48hpf_SU6656_shield,.jpg,150323,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,SU6656,su6656,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
2bab83d776685d0c,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_leflunomide_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_leflunomide_24hpf.jpg,48hpf_leflunomide_24hpf.jpg,48hpf_leflunomide_24hpf,.jpg,143985,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,leflunomide_24hpf,24|leflunomide,,,,stage_first_filename,unmatched_condition,0.7368421052631579,1,,,,,,,,,,,,,,,,,,
1a2ddb9dc3921a2d,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_leflunomide_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_leflunomide_shield.jpg,48hpf_leflunomide_shield.jpg,48hpf_leflunomide_shield,.jpg,162678,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,leflunomide,leflunomide,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
9e4df2897805c940,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_oligomycin_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_oligomycin_24hpf.jpg,48hpf_oligomycin_24hpf.jpg,48hpf_oligomycin_24hpf,.jpg,148451,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,oligomycin_24hpf,24|oligomycin,,,,stage_first_filename,unmatched_condition,0.7222222222222222,1,,,,,,,,,,,,,,,,,,
5fa765cdca36becd,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_oligomycin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_oligomycin_shield.jpg,48hpf_oligomycin_shield.jpg,48hpf_oligomycin_shield,.jpg,129483,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,oligomycin,oligomycin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
890cee47b1921601,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_rapamycin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_rapamycin_shield.jpg,48hpf_rapamycin_shield.jpg,48hpf_rapamycin_shield,.jpg,157963,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,rapamycin,rapamycin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
86aa45097b34fb63,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_ruxolitinib_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_ruxolitinib_shield.jpg,48hpf_ruxolitinib_shield.jpg,48hpf_ruxolitinib_shield,.jpg,193133,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,ruxolitinib,ruxolitinib,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
2693a8cbd8ff1fdb,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_simvastatin_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_simvastatin_24hpf.jpg,48hpf_simvastatin_24hpf.jpg,48hpf_simvastatin_24hpf,.jpg,159379,2026-06-12 20:26:42.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,,simvastatin_24hpf,24|simvastatin,,,,stage_first_filename,unmatched_condition,0.7368421052631579,1,,,,,,,,,,,,,,,,,,
4b1e0adf6396a961,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/48hpf_simvastatin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/48hpf_simvastatin_shield.jpg,48hpf_simvastatin_shield.jpg,48hpf_simvastatin_shield,.jpg,140775,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,48.0,48hpf,,shield,simvastatin,simvastatin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
a775321fb657f5cc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_2-DG_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_2-DG_24hpf.jpg,72hpf_2-DG_24hpf.jpg,72hpf_2-DG_24hpf,.jpg,147303,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,2-DG_24hpf,2|24|dg,,,,stage_first_filename,unmatched_condition,0.5833333333333334,1,,,,,,,,,,,,,,,,,,
ac06ffc6d2be494e,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_DMSO_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_DMSO_24hpf.jpg,72hpf_DMSO_24hpf.jpg,72hpf_DMSO_24hpf,.jpg,149321,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,DMSO_24hpf,24|dmso,,,,stage_first_filename,unmatched_condition,0.4166666666666667,1,,,,,,,,,,,,,,,,,,
dd7924a741975ba9,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_DMSO_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_DMSO_shield.jpg,72hpf_DMSO_shield.jpg,72hpf_DMSO_shield,.jpg,151314,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,shield,DMSO,dmso,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
0e0fafc3a75cb3be,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_GNE-7883_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_GNE-7883_shield.jpg,72hpf_GNE-7883_shield.jpg,72hpf_GNE-7883_shield,.jpg,157855,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,shield,GNE-7883,7883|gne,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
51c3defc7273274e,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_LY294002_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_LY294002_shield.jpg,72hpf_LY294002_shield.jpg,72hpf_LY294002_shield,.jpg,165835,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,shield,LY294002,ly294002,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
afd17165f32b9c39,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_SU6656_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_SU6656_shield.jpg,72hpf_SU6656_shield.jpg,72hpf_SU6656_shield,.jpg,172975,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,shield,SU6656,su6656,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
9cf038df078c5d86,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_leflunomide_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_leflunomide_24hpf.jpg,72hpf_leflunomide_24hpf.jpg,72hpf_leflunomide_24hpf,.jpg,155919,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,leflunomide_24hpf,24|leflunomide,,,,stage_first_filename,unmatched_condition,0.7368421052631579,1,,,,,,,,,,,,,,,,,,
5d9f023fc833f5f0,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_rapamycin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_rapamycin_shield.jpg,72hpf_rapamycin_shield.jpg,72hpf_rapamycin_shield,.jpg,118870,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,shield,rapamycin,rapamycin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
a09d99f1d7e99f54,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_ruxolitinib_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_ruxolitinib_shield.jpg,72hpf_ruxolitinib_shield.jpg,72hpf_ruxolitinib_shield,.jpg,142783,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,shield,ruxolitinib,ruxolitinib,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
0999234067736ae7,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/72hpf_simvastatin_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/72hpf_simvastatin_24hpf.jpg,72hpf_simvastatin_24hpf.jpg,72hpf_simvastatin_24hpf,.jpg,163341,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,72.0,72hpf,,,simvastatin_24hpf,24|simvastatin,,,,stage_first_filename,unmatched_condition,0.7368421052631579,1,,,,,,,,,,,,,,,,,,
64296b9f213c522d,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_2-DG_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_2-DG_24hpf.jpg,96hpf_2-DG_24hpf.jpg,96hpf_2-DG_24hpf,.jpg,134619,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,,2-DG_24hpf,2|24|dg,,,,stage_first_filename,unmatched_condition,0.5833333333333334,1,,,,,,,,,,,,,,,,,,
526a1db329fb9edc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_DMSO_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_DMSO_24hpf.jpg,96hpf_DMSO_24hpf.jpg,96hpf_DMSO_24hpf,.jpg,138651,2026-06-12 20:26:46.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,,DMSO_24hpf,24|dmso,,,,stage_first_filename,unmatched_condition,0.4166666666666667,1,,,,,,,,,,,,,,,,,,
3a65896c4dd60f77,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_DMSO_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_DMSO_shield.jpg,96hpf_DMSO_shield.jpg,96hpf_DMSO_shield,.jpg,147824,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,shield,DMSO,dmso,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
e8689498ac3d88e0,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_GNE-7883_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_GNE-7883_shield.jpg,96hpf_GNE-7883_shield.jpg,96hpf_GNE-7883_shield,.jpg,156901,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,shield,GNE-7883,7883|gne,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
2003a74a794a5f9f,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_LY294002_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_LY294002_shield.jpg,96hpf_LY294002_shield.jpg,96hpf_LY294002_shield,.jpg,179518,2026-06-12 20:26:46.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,shield,LY294002,ly294002,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
fe7c9bfeb9b680b2,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_SU6656_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_SU6656_shield.jpg,96hpf_SU6656_shield.jpg,96hpf_SU6656_shield,.jpg,208169,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,shield,SU6656,su6656,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
ff82137f8d9e726a,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_leflunomide_24hpf.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_leflunomide_24hpf.jpg,96hpf_leflunomide_24hpf.jpg,96hpf_leflunomide_24hpf,.jpg,177101,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,,leflunomide_24hpf,24|leflunomide,,,,stage_first_filename,unmatched_condition,0.7368421052631579,1,,,,,,,,,,,,,,,,,,
0b0f205227c426cc,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM15/images/individual_images/96hpf_rapamycin_shield.jpg,chemical_perturbations/CHEM15/images/individual_images/96hpf_rapamycin_shield.jpg,96hpf_rapamycin_shield.jpg,96hpf_rapamycin_shield,.jpg,156336,2026-06-12 20:26:44.000000000,chemical,CHEM15,,1280,960,RGB,eight_embryo_fov,False,,96.0,96hpf,,shield,rapamycin,rapamycin,,,,stage_first_filename,unmatched_stage,,0,,,,,,,,,,,,,,,,,,
f4d2bd4b91d92da7,/net/trapnell/vol1/home/nlammers/projects/data/morphseq/seahub/image_data/chemical_perturbations/CHEM16/images/Experiment 1/drug removal/24hpf_treatment_28C_14hpf_wash_1.jpg,chemical_perturbations/CHEM16/images/Experiment 1/drug removal/24hpf_treatment_28C_14hpf_wash_1.jpg,24hpf_treatment_28C_14hpf_wash_1.jpg,24hpf_treatment_28C_14hpf_wash_1,.jpg,116675,2025-08-27 19:43:07.000000000,chemical,CHEM16,,1280,960,RGB,eight_embryo_fov,False,,24.0,24hpf,,,treatment_28C_14hpf_wash,14|28|c|treatment|wash,1,,,stage_first_filename,unmatched_condition,0.4727272727272727,2,,,,,,,,,,,,,,,,,,
